,_channel,_city,_country,_created_at,_golden,_id,_missed,_region,_started_at,_tainted,_trust,_unit_id,_updated_at,_worker_id,answer_match,answer_start_offset,answer_text,article_title,audio_feedback,audio_feedback_gold,audio_feedback_gold_reason,audio_url,distance_to_root,elocution,elocution_gold,elocution_gold_reason,feedback,feedback_gold,feedback_gold_reason,file_name,interruption,interruption_gold,interruption_gold_reason,length,length_gold,length_gold_reason,mp3,mp3_url,needs_met,needs_met_gold,needs_met_gold_reason,num_dependencies,ogg,orig__created_at,orig__golden,orig__unit_id,question,question_id,sentence_text,short_answer,short_answer_gold,short_answer_gold_reason,tts_engine
1293,prodege,Ozark,USA,3/11/2018 20:35:04,false,3463002037,,AL,3/11/2018 20:30:50,false,1.0,1623091300,,38806465,0.9166666666666666,1223.0,pulmonary aspiration,Beer,None,,,,7.0,Good,,,,,,,No,,,OK,,,570a35f06d058f1900182cf1_base.mp3,https://bitbucket.org/varepsilon/squad-audio-data/raw/07e472ae221ae7a373dee9ba0230087c9cebefc2/2-30more_Google_tpf_wavenet/570a35f06d058f1900182cf1_base.mp3,"Yes, fully",,,41.0,570a35f06d058f1900182cf1_base.ogg,,,,What is it called when someone dies from inhaling vomit?,570a35f06d058f1900182cf1,"A BAC from 0.25% to 0.40% causes stupor, unconsciousness, anterograde amnesia, vomiting (death may occur due to inhalation of vomit (pulmonary aspiration) while unconscious and respiratory depression (potentially life-threatening).",Pulmonary respiration,,,Google
1295,clixsense,Islington,GBR,3/11/2018 21:01:03,false,3463078274,,G3,3/11/2018 20:58:19,false,1.0,1623091300,,36929821,1.0,1223.0,pulmonary aspiration,Beer,,,,,7.0,Good,,,,,,,No,,,Too long,,,570a35f06d058f1900182cf1_base.mp3,https://bitbucket.org/varepsilon/squad-audio-data/raw/07e472ae221ae7a373dee9ba0230087c9cebefc2/2-30more_Google_tpf_wavenet/570a35f06d058f1900182cf1_base.mp3,"Yes, fully",,,41.0,570a35f06d058f1900182cf1_base.ogg,,,,What is it called when someone dies from inhaling vomit?,570a35f06d058f1900182cf1,"A BAC from 0.25% to 0.40% causes stupor, unconsciousness, anterograde amnesia, vomiting (death may occur due to inhalation of vomit (pulmonary aspiration) while unconscious and respiratory depression (potentially life-threatening).",pulmonary aspiration,,,Google
1297,elite,Atlanta,USA,3/11/2018 22:16:14,false,3463323244,,GA,3/11/2018 22:09:45,false,0.9,1623091300,,44343202,0.14285714285714285,1223.0,pulmonary aspiration,Beer,N/a,,,,7.0,Good,,,,,,,No,,,OK,,,570a35f06d058f1900182cf1_base.mp3,https://bitbucket.org/varepsilon/squad-audio-data/raw/07e472ae221ae7a373dee9ba0230087c9cebefc2/2-30more_Google_tpf_wavenet/570a35f06d058f1900182cf1_base.mp3,"Yes, fully",,,41.0,570a35f06d058f1900182cf1_base.ogg,,,,What is it called when someone dies from inhaling vomit?,570a35f06d058f1900182cf1,"A BAC from 0.25% to 0.40% causes stupor, unconsciousness, anterograde amnesia, vomiting (death may occur due to inhalation of vomit (pulmonary aspiration) while unconscious and respiratory depression (potentially life-threatening).",BAC,,,Google
1299,elite,Providence,USA,3/11/2018 15:24:38,false,3462207816,,UT,3/11/2018 15:20:35,false,0.9,1623091301,,42260484,0.0,1223.0,pulmonary aspiration,Beer,,,,,7.0,Good,,,,,,,No,,,Too long,,,570a35f06d058f1900182cf1_slow.mp3,https://bitbucket.org/varepsilon/squad-audio-data/raw/07e472ae221ae7a373dee9ba0230087c9cebefc2/2-30more_Google_tpf_wavenet/570a35f06d058f1900182cf1_slow.mp3,"No, it doesn't",,,41.0,570a35f06d058f1900182cf1_slow.ogg,,,,What is it called when someone dies from inhaling vomit?,570a35f06d058f1900182cf1,"A BAC from 0.25% to 0.40% causes stupor, unconsciousness, anterograde amnesia, vomiting (death may occur due to inhalation of vomit (pulmonary aspiration) while unconscious and respiratory depression (potentially life-threatening).",,,,Google
1301,elite,Austin,USA,3/11/2018 15:31:34,false,3462222642,,TX,3/11/2018 15:26:26,false,0.9,1623091301,,44349493,0.4166666666666667,1223.0,pulmonary aspiration,Beer,,,,,7.0,Good,,,,,,,No,,,OK,,,570a35f06d058f1900182cf1_slow.mp3,https://bitbucket.org/varepsilon/squad-audio-data/raw/07e472ae221ae7a373dee9ba0230087c9cebefc2/2-30more_Google_tpf_wavenet/570a35f06d058f1900182cf1_slow.mp3,"Yes, fully",,,41.0,570a35f06d058f1900182cf1_slow.ogg,,,,What is it called when someone dies from inhaling vomit?,570a35f06d058f1900182cf1,"A BAC from 0.25% to 0.40% causes stupor, unconsciousness, anterograde amnesia, vomiting (death may occur due to inhalation of vomit (pulmonary aspiration) while unconscious and respiratory depression (potentially life-threatening).",respiratory depression,,,Google
1303,elite,Astoria,USA,3/11/2018 15:33:45,false,3462228016,,NY,3/11/2018 15:32:23,false,1.0,1623091301,,42260888,0.0,1223.0,pulmonary aspiration,Beer,,,,,7.0,Good,,,,,,,No,,,Too long,,,570a35f06d058f1900182cf1_slow.mp3,https://bitbucket.org/varepsilon/squad-audio-data/raw/07e472ae221ae7a373dee9ba0230087c9cebefc2/2-30more_Google_tpf_wavenet/570a35f06d058f1900182cf1_slow.mp3,"No, it doesn't",,,41.0,570a35f06d058f1900182cf1_slow.ogg,,,,What is it called when someone dies from inhaling vomit?,570a35f06d058f1900182cf1,"A BAC from 0.25% to 0.40% causes stupor, unconsciousness, anterograde amnesia, vomiting (death may occur due to inhalation of vomit (pulmonary aspiration) while unconscious and respiratory depression (potentially life-threatening).",,,,Google
1305,instagc,New Westminster,CAN,3/12/2018 00:42:09,false,3463713758,,BC,3/12/2018 00:37:23,false,1.0,1623091302,,31574574,0.0,449.0,surface-mount,Printed_circuit_board,give the correct answer,,,,7.0,Good,,,,,,,No,,,Too long,,,572fdf4104bcaa1900d76e29_base.mp3,https://bitbucket.org/varepsilon/squad-audio-data/raw/07e472ae221ae7a373dee9ba0230087c9cebefc2/2-30more_Google_tpf_wavenet/572fdf4104bcaa1900d76e29_base.mp3,"No, it doesn't",,,41.0,572fdf4104bcaa1900d76e29_base.ogg,,,,Which of the two kinds of construction is weaker under strain?,572fdf4104bcaa1900d76e29,"Another reason to use both methods is that through-hole mounting can provide needed strength for components likely to endure physical stress, while components that are expected to go untouched will take up less space using surface-mount techniques.",,,,Google
1307,instagc,Louisville,USA,3/12/2018 00:46:47,false,3463726567,,KY,3/12/2018 00:41:21,false,1.0,1623091302,,43755034,0.8,449.0,surface-mount,Printed_circuit_board,,,,,7.0,Moderate,,,,,,,No,,,OK,,,572fdf4104bcaa1900d76e29_base.mp3,https://bitbucket.org/varepsilon/squad-audio-data/raw/07e472ae221ae7a373dee9ba0230087c9cebefc2/2-30more_Google_tpf_wavenet/572fdf4104bcaa1900d76e29_base.mp3,Highly,,,41.0,572fdf4104bcaa1900d76e29_base.ogg,,,,Which of the two kinds of construction is weaker under strain?,572fdf4104bcaa1900d76e29,"Another reason to use both methods is that through-hole mounting can provide needed strength for components likely to endure physical stress, while components that are expected to go untouched will take up less space using surface-mount techniques.",surface mount,,,Google
1309,instagc,Verdun,CAN,3/12/2018 01:20:21,false,3463809410,,QC,3/12/2018 00:51:52,false,1.0,1623091302,,42431127,0.0,449.0,surface-mount,Printed_circuit_board,none,,,,7.0,Good,,,,,,,No,,,OK,,,572fdf4104bcaa1900d76e29_base.mp3,https://bitbucket.org/varepsilon/squad-audio-data/raw/07e472ae221ae7a373dee9ba0230087c9cebefc2/2-30more_Google_tpf_wavenet/572fdf4104bcaa1900d76e29_base.mp3,"No, it doesn't",,,41.0,572fdf4104bcaa1900d76e29_base.ogg,,,,Which of the two kinds of construction is weaker under strain?,572fdf4104bcaa1900d76e29,"Another reason to use both methods is that through-hole mounting can provide needed strength for components likely to endure physical stress, while components that are expected to go untouched will take up less space using surface-mount techniques.",,,,Google
1311,instagc,New Westminster,CAN,3/12/2018 00:37:21,false,3463703608,,BC,3/12/2018 00:27:33,false,1.0,1623091303,,31574574,0.0,449.0,surface-mount,Printed_circuit_board,give the correct answer,,,,7.0,Good,,,,,,,Yes,,,Too long,,,572fdf4104bcaa1900d76e29_slow.mp3,https://bitbucket.org/varepsilon/squad-audio-data/raw/07e472ae221ae7a373dee9ba0230087c9cebefc2/2-30more_Google_tpf_wavenet/572fdf4104bcaa1900d76e29_slow.mp3,"No, it doesn't",,,41.0,572fdf4104bcaa1900d76e29_slow.ogg,,,,Which of the two kinds of construction is weaker under strain?,572fdf4104bcaa1900d76e29,"Another reason to use both methods is that through-hole mounting can provide needed strength for components likely to endure physical stress, while components that are expected to go untouched will take up less space using surface-mount techniques.",,,,Google
1313,bitcoinget,New York,USA,3/12/2018 00:43:48,false,3463717464,,NY,3/12/2018 00:37:49,false,0.9,1623091303,,44309308,0.0,449.0,surface-mount,Printed_circuit_board,,,,,7.0,Good,,,,,,,No,,,OK,,,572fdf4104bcaa1900d76e29_slow.mp3,https://bitbucket.org/varepsilon/squad-audio-data/raw/07e472ae221ae7a373dee9ba0230087c9cebefc2/2-30more_Google_tpf_wavenet/572fdf4104bcaa1900d76e29_slow.mp3,"No, it doesn't",,,41.0,572fdf4104bcaa1900d76e29_slow.ogg,,,,Which of the two kinds of construction is weaker under strain?,572fdf4104bcaa1900d76e29,"Another reason to use both methods is that through-hole mounting can provide needed strength for components likely to endure physical stress, while components that are expected to go untouched will take up less space using surface-mount techniques.",,,,Google
1315,instagc,Verdun,CAN,3/12/2018 00:51:50,false,3463739688,,QC,3/12/2018 00:40:43,false,1.0,1623091303,,42431127,0.0,449.0,surface-mount,Printed_circuit_board,none,,,,7.0,Good,,,,,,,No,,,OK,,,572fdf4104bcaa1900d76e29_slow.mp3,https://bitbucket.org/varepsilon/squad-audio-data/raw/07e472ae221ae7a373dee9ba0230087c9cebefc2/2-30more_Google_tpf_wavenet/572fdf4104bcaa1900d76e29_slow.mp3,"No, it doesn't",,,41.0,572fdf4104bcaa1900d76e29_slow.ogg,,,,Which of the two kinds of construction is weaker under strain?,572fdf4104bcaa1900d76e29,"Another reason to use both methods is that through-hole mounting can provide needed strength for components likely to endure physical stress, while components that are expected to go untouched will take up less space using surface-mount techniques.",,,,Google
1317,elite,Providence,USA,3/11/2018 18:49:34,false,3462702164,,UT,3/11/2018 18:40:33,false,0.9,1623091304,,44181902,0.0,134.0,mulk,Umayyad_Caliphate,,,,,7.0,Good,,,,,,,No,,,Too long,,,571aa99d4faf5e1900b8abd6_base.mp3,https://bitbucket.org/varepsilon/squad-audio-data/raw/07e472ae221ae7a373dee9ba0230087c9cebefc2/2-30more_Google_tpf_wavenet/571aa99d4faf5e1900b8abd6_base.mp3,"No, it doesn't",,,42.0,571aa99d4faf5e1900b8abd6_base.ogg,,,,What is the Arabic term for kingship?,571aa99d4faf5e1900b8abd6,"The Umayyads have met with a largely negative reception from later Islamic historians, who have accused them of promoting a kingship (mulk, a term with connotations of tyranny) instead of a true caliphate (khilafa).",,,,Google
1319,elite,Atlanta,USA,3/11/2018 19:03:57,false,3462739910,,GA,3/11/2018 18:52:46,false,1.0,1623091304,,44278088,0.18181818181818185,134.0,mulk,Umayyad_Caliphate,N/a,,,,7.0,Good,,,,,,,No,,,OK,,,571aa99d4faf5e1900b8abd6_base.mp3,https://bitbucket.org/varepsilon/squad-audio-data/raw/07e472ae221ae7a373dee9ba0230087c9cebefc2/2-30more_Google_tpf_wavenet/571aa99d4faf5e1900b8abd6_base.mp3,Highly,,,42.0,571aa99d4faf5e1900b8abd6_base.ogg,,,,What is the Arabic term for kingship?,571aa99d4faf5e1900b8abd6,"The Umayyads have met with a largely negative reception from later Islamic historians, who have accused them of promoting a kingship (mulk, a term with connotations of tyranny) instead of a true caliphate (khilafa).",caliphate kijafa,,,Google
1321,elite,Miami,USA,3/11/2018 19:40:30,false,3462845269,,FL,3/11/2018 19:37:16,false,0.9,1623091304,,44330799,0.0,134.0,mulk,Umayyad_Caliphate,,,,,7.0,Good,,,,,,,No,,,OK,,,571aa99d4faf5e1900b8abd6_base.mp3,https://bitbucket.org/varepsilon/squad-audio-data/raw/07e472ae221ae7a373dee9ba0230087c9cebefc2/2-30more_Google_tpf_wavenet/571aa99d4faf5e1900b8abd6_base.mp3,"No, it doesn't",,,42.0,571aa99d4faf5e1900b8abd6_base.ogg,,,,What is the Arabic term for kingship?,571aa99d4faf5e1900b8abd6,"The Umayyads have met with a largely negative reception from later Islamic historians, who have accused them of promoting a kingship (mulk, a term with connotations of tyranny) instead of a true caliphate (khilafa).",,,,Google
1323,instagc,New Westminster,CAN,3/12/2018 00:27:31,false,3463681995,,BC,3/12/2018 00:22:51,false,1.0,1623091305,,31574574,0.0,134.0,mulk,Umayyad_Caliphate,give the correct answer,,,,7.0,Good,,,,,,,No,,,Too long,,,571aa99d4faf5e1900b8abd6_slow.mp3,https://bitbucket.org/varepsilon/squad-audio-data/raw/07e472ae221ae7a373dee9ba0230087c9cebefc2/2-30more_Google_tpf_wavenet/571aa99d4faf5e1900b8abd6_slow.mp3,"No, it doesn't",,,42.0,571aa99d4faf5e1900b8abd6_slow.ogg,,,,What is the Arabic term for kingship?,571aa99d4faf5e1900b8abd6,"The Umayyads have met with a largely negative reception from later Islamic historians, who have accused them of promoting a kingship (mulk, a term with connotations of tyranny) instead of a true caliphate (khilafa).",,,,Google
1325,bitcoinget,New York,USA,3/12/2018 00:37:38,false,3463704278,,NY,3/12/2018 00:25:29,false,0.9,1623091305,,44309308,0.3333333333333333,134.0,mulk,Umayyad_Caliphate,,,,,7.0,Good,,,,,,,No,,,OK,,,571aa99d4faf5e1900b8abd6_slow.mp3,https://bitbucket.org/varepsilon/squad-audio-data/raw/07e472ae221ae7a373dee9ba0230087c9cebefc2/2-30more_Google_tpf_wavenet/571aa99d4faf5e1900b8abd6_slow.mp3,"Yes, fully",,,42.0,571aa99d4faf5e1900b8abd6_slow.ogg,,,,What is the Arabic term for kingship?,571aa99d4faf5e1900b8abd6,"The Umayyads have met with a largely negative reception from later Islamic historians, who have accused them of promoting a kingship (mulk, a term with connotations of tyranny) instead of a true caliphate (khilafa).",Khilafah,,,Google
1327,instagc,Louisville,USA,3/12/2018 00:41:20,false,3463711686,,KY,3/12/2018 00:37:07,false,1.0,1623091305,,43755034,1.0,134.0,mulk,Umayyad_Caliphate,,,,,7.0,Moderate,,,,,,,Yes,,,OK,,,571aa99d4faf5e1900b8abd6_slow.mp3,https://bitbucket.org/varepsilon/squad-audio-data/raw/07e472ae221ae7a373dee9ba0230087c9cebefc2/2-30more_Google_tpf_wavenet/571aa99d4faf5e1900b8abd6_slow.mp3,Highly,,,42.0,571aa99d4faf5e1900b8abd6_slow.ogg,,,,What is the Arabic term for kingship?,571aa99d4faf5e1900b8abd6,"The Umayyads have met with a largely negative reception from later Islamic historians, who have accused them of promoting a kingship (mulk, a term with connotations of tyranny) instead of a true caliphate (khilafa).",malik,,,Google
1329,elite,New York,USA,3/11/2018 14:02:04,false,3462006902,,NY,3/11/2018 13:57:45,false,1.0,1623091306,,44245314,1.0,158.0,Paris,House_music,,,,,7.0,Moderate,,,,,,,No,,,OK,,,5706b9072eaba6190074ac7e_base.mp3,https://bitbucket.org/varepsilon/squad-audio-data/raw/07e472ae221ae7a373dee9ba0230087c9cebefc2/2-30more_Google_tpf_wavenet/5706b9072eaba6190074ac7e_base.mp3,"Yes, fully",,,42.0,5706b9072eaba6190074ac7e_base.ogg,,,,Daft Punk began producing a new sound out of what european city?,5706b9072eaba6190074ac7e,"Towards the end of the 1990s and into the 2000s, producers such as Daft Punk, Stardust, Cassius, St. Germain and DJ Falcon began producing a new sound out of Paris's house scene.",Paris,,,Google
1331,elite,Astoria,USA,3/11/2018 14:16:18,false,3462038431,,NY,3/11/2018 14:15:35,false,0.7,1623091306,,44145110,0.0,158.0,Paris,House_music,,,,,7.0,Moderate,,,,,,,No,,,OK,,,5706b9072eaba6190074ac7e_base.mp3,https://bitbucket.org/varepsilon/squad-audio-data/raw/07e472ae221ae7a373dee9ba0230087c9cebefc2/2-30more_Google_tpf_wavenet/5706b9072eaba6190074ac7e_base.mp3,"No, it doesn't",,,42.0,5706b9072eaba6190074ac7e_base.ogg,,,,Daft Punk began producing a new sound out of what european city?,5706b9072eaba6190074ac7e,"Towards the end of the 1990s and into the 2000s, producers such as Daft Punk, Stardust, Cassius, St. Germain and DJ Falcon began producing a new sound out of Paris's house scene.",,,,Google
1333,instagc,York,USA,3/11/2018 14:19:58,false,3462047926,,PA,3/11/2018 14:15:43,false,1.0,1623091306,,22095664,1.0,158.0,Paris,House_music,nothing,,,,7.0,Good,,,,,,,No,,,OK,,,5706b9072eaba6190074ac7e_base.mp3,https://bitbucket.org/varepsilon/squad-audio-data/raw/07e472ae221ae7a373dee9ba0230087c9cebefc2/2-30more_Google_tpf_wavenet/5706b9072eaba6190074ac7e_base.mp3,"Yes, fully",,,42.0,5706b9072eaba6190074ac7e_base.ogg,,,,Daft Punk began producing a new sound out of what european city?,5706b9072eaba6190074ac7e,"Towards the end of the 1990s and into the 2000s, producers such as Daft Punk, Stardust, Cassius, St. Germain and DJ Falcon began producing a new sound out of Paris's house scene.",paris,,,Google
1335,clixsense,Galena,USA,3/11/2018 12:53:40,false,3461857024,,OH,3/11/2018 12:51:30,false,1.0,1623091307,,33721948,1.0,158.0,Paris,House_music,,,,,7.0,Moderate,,,,,,,No,,,OK,,,5706b9072eaba6190074ac7e_slow.mp3,https://bitbucket.org/varepsilon/squad-audio-data/raw/07e472ae221ae7a373dee9ba0230087c9cebefc2/2-30more_Google_tpf_wavenet/5706b9072eaba6190074ac7e_slow.mp3,"Yes, fully",,,42.0,5706b9072eaba6190074ac7e_slow.ogg,,,,Daft Punk began producing a new sound out of what european city?,5706b9072eaba6190074ac7e,"Towards the end of the 1990s and into the 2000s, producers such as Daft Punk, Stardust, Cassius, St. Germain and DJ Falcon began producing a new sound out of Paris's house scene.",paris,,,Google
1337,elite,New York,USA,3/11/2018 13:09:41,false,3461888933,,NY,3/11/2018 13:06:52,false,0.9,1623091307,,44220683,1.0,158.0,Paris,House_music,,,,,7.0,Good,,,,,,,Yes,,,OK,,,5706b9072eaba6190074ac7e_slow.mp3,https://bitbucket.org/varepsilon/squad-audio-data/raw/07e472ae221ae7a373dee9ba0230087c9cebefc2/2-30more_Google_tpf_wavenet/5706b9072eaba6190074ac7e_slow.mp3,Highly,,,42.0,5706b9072eaba6190074ac7e_slow.ogg,,,,Daft Punk began producing a new sound out of what european city?,5706b9072eaba6190074ac7e,"Towards the end of the 1990s and into the 2000s, producers such as Daft Punk, Stardust, Cassius, St. Germain and DJ Falcon began producing a new sound out of Paris's house scene.",Paris,,,Google
1339,clixsense,Bournemouth,GBR,3/11/2018 13:14:51,false,3461900112,,B2,3/11/2018 12:56:56,false,1.0,1623091307,,37318531,1.0,158.0,Paris,House_music,,,,,7.0,Moderate,,,,,,,No,,,Too long,,,5706b9072eaba6190074ac7e_slow.mp3,https://bitbucket.org/varepsilon/squad-audio-data/raw/07e472ae221ae7a373dee9ba0230087c9cebefc2/2-30more_Google_tpf_wavenet/5706b9072eaba6190074ac7e_slow.mp3,"Yes, fully",,,42.0,5706b9072eaba6190074ac7e_slow.ogg,,,,Daft Punk began producing a new sound out of what european city?,5706b9072eaba6190074ac7e,"Towards the end of the 1990s and into the 2000s, producers such as Daft Punk, Stardust, Cassius, St. Germain and DJ Falcon began producing a new sound out of Paris's house scene.",paris,,,Google
